gene_symbol,ensembl_id,token_id
ENSG00000232644,ENSG00000232644,30862
LINC01431,ENSG00000232645,30863
ENSG00000232646,ENSG00000232646,30864
POLR3KP1,ENSG00000232647,30865
ING2-DT,ENSG00000232648,30866
LINC01780,ENSG00000232650,30867
GOLGA8N,ENSG00000232653,30868
FAM136BP,ENSG00000232654,30869
LINC01656,ENSG00000232655,30870
IDI2-AS1,ENSG00000232656,30871
SLC44A3P1,ENSG00000232658,30872
CFTR-AS1,ENSG00000232661,30873
LDHBP1,ENSG00000232662,30874
ENSG00000232663,ENSG00000232663,30875
LARP1BP3,ENSG00000232664,30876
PHB1P10,ENSG00000232665,30877
ENSG00000232667,ENSG00000232667,30878
ENSG00000232668,ENSG00000232668,30879
ZNF687-AS1,ENSG00000232671,30880
ACTG1P21,ENSG00000232672,30881
ENSG00000232675,ENSG00000232675,30882
ADH5P2,ENSG00000232676,30883
LINC00665,ENSG00000232677,30884
SPTLC1P4,ENSG00000232678,30885
LINC01705,ENSG00000232679,30886
ENSG00000232680,ENSG00000232680,30887
ENSG00000232682,ENSG00000232682,30888
ATP11A-AS1,ENSG00000232684,30889
LINC00442,ENSG00000232685,30890
RPL12P9,ENSG00000232687,30891
LINC01628,ENSG00000232688,30892
HSPE1P9,ENSG00000232690,30893
ENSG00000232692,ENSG00000232692,30894
ENSG00000232693,ENSG00000232693,30895
ELOCP17,ENSG00000232695,30896
ENSG00000232696,ENSG00000232696,30897
BDH2P1,ENSG00000232699,30898
RPL21P108,ENSG00000232701,30899
ENSG00000232702,ENSG00000232702,30900
NUTM2HP,ENSG00000232706,30901
AP1B1P2,ENSG00000232707,30902
MARK2P9,ENSG00000232709,30903
ENSG00000232710,ENSG00000232710,30904
KIZ-AS1,ENSG00000232712,30905
RPS12P3,ENSG00000232713,30906
MTND3P8,ENSG00000232714,30907
LINC01022,ENSG00000232715,30908
ENSG00000232716,ENSG00000232716,30909
TRIM51JP,ENSG00000232717,30910
GAPDHP48,ENSG00000232718,30911
ENSG00000232719,ENSG00000232719,30912
ENSG00000232721,ENSG00000232721,30913
MROH4P,ENSG00000232722,30914
RPS17P7,ENSG00000232723,30915
TRIM80P,ENSG00000232724,30916
PLXNB3-AS1,ENSG00000232725,30917
YWHAEP1,ENSG00000232727,30918
PHB2P1,ENSG00000232728,30919
GTF2I-AS1,ENSG00000232729,30920
FAM8A4P,ENSG00000232730,30921
ENSG00000232732,ENSG00000232732,30922
ATP5MC1P7,ENSG00000232734,30923
ATG4AP1,ENSG00000232735,30924
ENSG00000232736,ENSG00000232736,30925
ENSG00000232738,ENSG00000232738,30926
ENSG00000232739,ENSG00000232739,30927
LINC01826,ENSG00000232740,30928
RHOQP2,ENSG00000232742,30929
ELF2P3,ENSG00000232743,30930
USP9YP16,ENSG00000232744,30931
LINC02022,ENSG00000232746,30932
IGKV1D-35,ENSG00000232747,30933
ENSG00000232748,ENSG00000232748,30934
ENSG00000232749,ENSG00000232749,30935
ENSG00000232750,ENSG00000232750,30936
ENSG00000232751,ENSG00000232751,30937
MTCO3P21,ENSG00000232752,30938
ENSG00000232754,ENSG00000232754,30939
DDX3ILA1,ENSG00000232756,30940
ETF1P1,ENSG00000232757,30941
STEAP1B-AS1,ENSG00000232759,30942
ENSG00000232760,ENSG00000232760,30943
ENSG00000232762,ENSG00000232762,30944
TRIM60P8Y,ENSG00000232764,30945
ENSG00000232765,ENSG00000232765,30946
KIAA1143P2,ENSG00000232766,30947
HSPA12A-AS1,ENSG00000232767,30948
ENSG00000232768,ENSG00000232768,30949
PPP1R26P5,ENSG00000232771,30950
MTND4P22,ENSG00000232772,30951
DEFB130D,ENSG00000232773,30952
LINC03033,ENSG00000232774,30953
BMS1P22,ENSG00000232775,30954
MRPL51P2,ENSG00000232777,30955
RPL23AP50,ENSG00000232778,30956
GAPDHP74,ENSG00000232780,30957
FRG2FP,ENSG00000232783,30958
TIMM9P3,ENSG00000232786,30959
OR7L1P,ENSG00000232787,30960
ITGA6-AS1,ENSG00000232788,30961
ENSG00000232789,ENSG00000232789,30962
LINC01162,ENSG00000232790,30963
OR11I1P,ENSG00000232791,30964
FTH1P25,ENSG00000232792,30965
DNAJC19P8,ENSG00000232793,30966
HNRNPDP1,ENSG00000232794,30967
ZBED9P1,ENSG00000232795,30968
FAM207CP,ENSG00000232797,30969
ENSG00000232798,ENSG00000232798,30970
CRYGFP,ENSG00000232799,30971
SLC7A15P,ENSG00000232800,30972
SDCBPP3,ENSG00000232801,30973
SLCO4A1-AS1,ENSG00000232803,30974
NIP7P1,ENSG00000232805,30975
ENSG00000232806,ENSG00000232806,30976
ENSG00000232807,ENSG00000232807,30977
TTTY20,ENSG00000232808,30978
VDAC1P10,ENSG00000232809,30979
TNF,ENSG00000232810,30980
ENSG00000232811,ENSG00000232811,30981
LINC01717,ENSG00000232812,30982
S100A11P6,ENSG00000232813,30983
COL4A2-AS1,ENSG00000232814,30984
DUX4L50,ENSG00000232815,30985
ENSG00000232817,ENSG00000232817,30986
RPS2P32,ENSG00000232818,30987
ENSG00000232821,ENSG00000232821,30988
TXNP1,ENSG00000232823,30989
PRR13P1,ENSG00000232824,30990
PLPPR5-AS1,ENSG00000232825,30991
LINC01189,ENSG00000232827,30992
ENSG00000232828,ENSG00000232828,30993
GSTO3P,ENSG00000232829,30994
FAM136CP,ENSG00000232830,30995
LMLN-AS1,ENSG00000232832,30996
ENSG00000232834,ENSG00000232834,30997
ENSG00000232835,ENSG00000232835,30998
LINC01700,ENSG00000232837,30999
PET117,ENSG00000232838,31000
BRWD1P3,ENSG00000232841,31001
KAT7P1,ENSG00000232842,31002
SNX18P2,ENSG00000232843,31003
TRAPPC2P9,ENSG00000232845,31004
SLC25A6P3,ENSG00000232846,31005
RPL7AP18,ENSG00000232848,31006
LINC00363,ENSG00000232849,31007
PTGES2-AS1,ENSG00000232850,31008
ATP5MFP3,ENSG00000232851,31009
CICP4,ENSG00000232852,31010
LUZP4P1,ENSG00000232853,31011
ENSG00000232855,ENSG00000232855,31012
KATNBL1P2,ENSG00000232857,31013
RPL34P27,ENSG00000232858,31014
LYRM9,ENSG00000232859,31015
SMG7-AS1,ENSG00000232860,31016
ENSG00000232862,ENSG00000232862,31017
NUCKS1P1,ENSG00000232864,31018
RPL36AP34,ENSG00000232867,31019
TRBV29-1,ENSG00000232869,31020
SEC1P,ENSG00000232871,31021
CTAGE3P,ENSG00000232872,31022
RPL23AP93,ENSG00000232873,31023
LINC02924,ENSG00000232874,31024
HMGN2P35,ENSG00000232875,31025
ENSG00000232876,ENSG00000232876,31026
DPYD-AS1,ENSG00000232878,31027
GLRX5P2,ENSG00000232879,31028
NDUFB4P10,ENSG00000232880,31029
RPS10P21,ENSG00000232881,31030
PHKA1P1,ENSG00000232882,31031
RPLP0P5,ENSG00000232883,31032
ENSG00000232884,ENSG00000232884,31033
GPC5-AS2,ENSG00000232885,31034
ENSG00000232886,ENSG00000232886,31035
ENSG00000232887,ENSG00000232887,31036
RPS11P5,ENSG00000232888,31037
ENSG00000232889,ENSG00000232889,31038
ENSG00000232891,ENSG00000232891,31039
RGS5-AS1,ENSG00000232892,31040
IQCA1-AS1,ENSG00000232893,31041
MRPS31P2,ENSG00000232894,31042
ENSG00000232895,ENSG00000232895,31043
ENSG00000232896,ENSG00000232896,31044
ENSG00000232897,ENSG00000232897,31045
CDY9P,ENSG00000232899,31046
ENSG00000232900,ENSG00000232900,31047
CYCSP10,ENSG00000232901,31048
LINC01166,ENSG00000232903,31049
ENSG00000232905,ENSG00000232905,31050
ENSG00000232906,ENSG00000232906,31051
DLGAP4-AS1,ENSG00000232907,31052
HSD17B7P1,ENSG00000232908,31053
ENSG00000232909,ENSG00000232909,31054
RAB9AP1,ENSG00000232910,31055
RERE-AS1,ENSG00000232912,31056
PLCE1-AS2,ENSG00000232913,31057
TRAPPC2P4,ENSG00000232914,31058
RNF14P1,ENSG00000232915,31059
HMGN2P27,ENSG00000232916,31060
HSPE1P6,ENSG00000232917,31061
ENSG00000232918,ENSG00000232918,31062
LINC01400,ENSG00000232920,31063
MTND6P24,ENSG00000232922,31064
ELOCP4,ENSG00000232924,31065
MRPS16P2,ENSG00000232925,31066
ENSG00000232926,ENSG00000232926,31067
USP12PY,ENSG00000232927,31068
DDX3P1,ENSG00000232928,31069
ENSG00000232930,ENSG00000232930,31070
LINC00342,ENSG00000232931,31071
ENSG00000232934,ENSG00000232934,31072
ENSG00000232935,ENSG00000232935,31073
PANK1-AS1,ENSG00000232936,31074
ENSG00000232937,ENSG00000232937,31075
RPL23AP87,ENSG00000232938,31076
ENSG00000232939,ENSG00000232939,31077
HCG25,ENSG00000232940,31078
GGCTP2,ENSG00000232943,31079
ENSG00000232944,ENSG00000232944,31080
RPL35AP20,ENSG00000232946,31081
LINC02543,ENSG00000232947,31082
DEFB130A,ENSG00000232948,31083
ENSG00000232949,ENSG00000232949,31084
ZNF519P1,ENSG00000232950,31085
IPO7P1,ENSG00000232951,31086
ENSG00000232952,ENSG00000232952,31087
HSPA8P18,ENSG00000232953,31088
LINC00374,ENSG00000232954,31089
SNHG15,ENSG00000232956,31090
ENSG00000232958,ENSG00000232958,31091
ENSG00000232959,ENSG00000232959,31092
HMGN2P20,ENSG00000232963,31093
LINC01737,ENSG00000232964,31094
RPS12P18,ENSG00000232965,31095
EIF4EP4,ENSG00000232968,31096
ENSG00000232969,ENSG00000232969,31097
POLHP1,ENSG00000232970,31098
ENSG00000232971,ENSG00000232971,31099
CYP1B1-AS1,ENSG00000232973,31100
MTCO1P57,ENSG00000232975,31101
TRIM60P10Y,ENSG00000232976,31102
LINC00327,ENSG00000232977,31103
ENSG00000232978,ENSG00000232978,31104
ENSG00000232979,ENSG00000232979,31105
MTCO1P51,ENSG00000232981,31106
MTCO1P45,ENSG00000232982,31107
ENSG00000232983,ENSG00000232983,31108
ENSG00000232985,ENSG00000232985,31109
ENSG00000232986,ENSG00000232986,31110
LINC01219,ENSG00000232987,31111
ENSG00000232989,ENSG00000232989,31112
MTATP6P7,ENSG00000232990,31113
GACAT1,ENSG00000232991,31114
AHCYP4,ENSG00000232992,31115
ENSG00000232993,ENSG00000232993,31116
RPL7P14,ENSG00000232994,31117
RGS5-1,ENSG00000232995,31118
VPS13A-AS1,ENSG00000232998,31119
ENSG00000232999,ENSG00000232999,31120
TBC1D26-AS1,ENSG00000233002,31121
CICP26,ENSG00000233003,31122
ENSG00000233005,ENSG00000233005,31123
MIR3936HG,ENSG00000233006,31124
UBTFL11,ENSG00000233007,31125
LINC01725,ENSG00000233008,31126
NALCN-AS1,ENSG00000233009,31127
RPEP4,ENSG00000233010,31128
SLC9A3P1,ENSG00000233011,31129
HDAC1P2,ENSG00000233012,31130
FAM157B,ENSG00000233013,31131
TBC1D3P7,ENSG00000233014,31132
SLC25A6P1,ENSG00000233015,31133
SNHG7,ENSG00000233016,31134
ENSG00000233017,ENSG00000233017,31135
ENSG00000233018,ENSG00000233018,31136
CHORDC1P5,ENSG00000233020,31137
ENSG00000233021,ENSG00000233021,31138
NPIPA9-1,ENSG00000233024,31139
CRYZP1,ENSG00000233025,31140
MTCO1P5,ENSG00000233026,31141
ENSG00000233028,ENSG00000233028,31142
ENSG00000233029,ENSG00000233029,31143
ENSG00000233030,ENSG00000233030,31144
ENSG00000233031,ENSG00000233031,31145
CASK-AS1,ENSG00000233033,31146
KRTAP8-2P,ENSG00000233036,31147
ENSG00000233037,ENSG00000233037,31148
PTPRN2-AS1,ENSG00000233038,31149
MTND5P30,ENSG00000233039,31150
FAM204BP,ENSG00000233040,31151
PHGR1,ENSG00000233041,31152
ENSG00000233044,ENSG00000233044,31153
RPL15P5,ENSG00000233045,31154
LINC01677,ENSG00000233047,31155
LINC01722,ENSG00000233048,31156
DEFB130B,ENSG00000233050,31157
ENSG00000233052,ENSG00000233052,31158
ENSG00000233055,ENSG00000233055,31159
ERVH48-1,ENSG00000233056,31160
EEF1A1P14,ENSG00000233057,31161
ATP13A3-DT,ENSG00000233058,31162
ENSG00000233060,ENSG00000233060,31163
TTLL7-IT1,ENSG00000233061,31164
SAR1AP4,ENSG00000233063,31165
ENSG00000233064,ENSG00000233064,31166
PTCHD1-AS,ENSG00000233067,31167
ENSG00000233068,ENSG00000233068,31168
ENSG00000233069,ENSG00000233069,31169
ZFY-AS1,ENSG00000233070,31170
RPSAP59,ENSG00000233071,31171
RPS15AP6,ENSG00000233072,31172
GRM3-AS1,ENSG00000233073,31173
LINC01271,ENSG00000233077,31174
ENSG00000233078,ENSG00000233078,31175
LINC01755,ENSG00000233079,31176
LINC01399,ENSG00000233080,31177
ENSG00000233081,ENSG00000233081,31178
ENSG00000233082,ENSG00000233082,31179
FTH1P6,ENSG00000233083,31180
RPL23AP25,ENSG00000233084,31181
ENSG00000233085,ENSG00000233085,31182
LNCARSR,ENSG00000233086,31183
RAB6D,ENSG00000233087,31184
ENSG00000233090,ENSG00000233090,31185
LINC00892,ENSG00000233093,31186
ENSG00000233096,ENSG00000233096,31187
CCDC144NL-AS1,ENSG00000233098,31188
ENSG00000233099,ENSG00000233099,31189
HOXB-AS3,ENSG00000233101,31190
ENSG00000233103,ENSG00000233103,31191
ENSG00000233105,ENSG00000233105,31192
RPL12P3,ENSG00000233106,31193
SUCLA2P2,ENSG00000233107,31194
GLCCI1-DT,ENSG00000233108,31195
ENSG00000233109,ENSG00000233109,31196
SORBS2-AS1,ENSG00000233110,31197
RAB1C,ENSG00000233111,31198
ENSG00000233114,ENSG00000233114,31199
FAM90A11P,ENSG00000233115,31200
LINC00702,ENSG00000233117,31201
UBE2V1P8,ENSG00000233118,31202
USP9YP15,ENSG00000233120,31203
VN1R20P,ENSG00000233121,31204
CTAGE7P,ENSG00000233122,31205
LINC01007,ENSG00000233123,31206
LINC00456,ENSG00000233124,31207
ACTBP12,ENSG00000233125,31208
ZNF736P3Y,ENSG00000233126,31209
LINC01794,ENSG00000233128,31210
ENSG00000233129,ENSG00000233129,31211
RPS15AP14,ENSG00000233131,31212
FAM90A3P,ENSG00000233132,31213
ENSG00000233133,ENSG00000233133,31214
MTND3P17,ENSG00000233134,31215
RPS27P18,ENSG00000233135,31216
USP17L11,ENSG00000233136,31217
ENSG00000233138,ENSG00000233138,31218
ENSG00000233139,ENSG00000233139,31219
DIRC3-AS1,ENSG00000233143,31220
ENSG00000233144,ENSG00000233144,31221
ENSG00000233145,ENSG00000233145,31222
BPIFB5P,ENSG00000233146,31223
SYF2P2,ENSG00000233148,31224
UBE2E2-DT,ENSG00000233153,31225
LINC01762,ENSG00000233154,31226
HMGA1P8,ENSG00000233155,31227
HSFY8P,ENSG00000233156,31228
ENSG00000233157,ENSG00000233157,31229
RPS24P6,ENSG00000233158,31230
RPL31P16,ENSG00000233159,31231
MORF4L1P6,ENSG00000233162,31232
RPS12P17,ENSG00000233163,31233
EEF1A1P26,ENSG00000233167,31234
ENSG00000233170,ENSG00000233170,31235
VN1R34P,ENSG00000233173,31236
FMNL1-AS1,ENSG00000233175,31237
OR7E157P,ENSG00000233176,31238
ENSG00000233178,ENSG00000233178,31239
ENSG00000233179,ENSG00000233179,31240
ENSG00000233183,ENSG00000233183,31241
DPH5-DT,ENSG00000233184,31242
KLF4P1,ENSG00000233186,31243
RPL12P29,ENSG00000233189,31244
RPS24P13,ENSG00000233190,31245
ENSG00000233191,ENSG00000233191,31246
ENSG00000233193,ENSG00000233193,31247
ENSG00000233196,ENSG00000233196,31248
TMEM256P1,ENSG00000233197,31249
RNF224,ENSG00000233198,31250
LINC02634,ENSG00000233200,31251
DHCR24-DT,ENSG00000233203,31252
MAPRE1P3,ENSG00000233204,31253
WBP1P2,ENSG00000233205,31254
RPS3AP1,ENSG00000233206,31255
LINC00642,ENSG00000233208,31256
GRPEL2P1,ENSG00000233211,31257
KCNJ6-AS1,ENSG00000233213,31258
ENSG00000233214,ENSG00000233214,31259
LINC01687,ENSG00000233215,31260
ENSG00000233216,ENSG00000233216,31261
MROH3P,ENSG00000233217,31262
ENSG00000233219,ENSG00000233219,31263
PRDM10-DT,ENSG00000233220,31264
ARHGEF4-AS1,ENSG00000233221,31265
ENSG00000233222,ENSG00000233222,31266
ENSG00000233223,ENSG00000233223,31267
SSBP3P1,ENSG00000233225,31268
LPCAT2BP,ENSG00000233228,31269
CNOT7P1,ENSG00000233229,31270
ENSG00000233230,ENSG00000233230,31271
HNRNPA1P49,ENSG00000233231,31272
NPIPB7,ENSG00000233232,31273
ENSG00000233234,ENSG00000233234,31274
ENSG00000233235,ENSG00000233235,31275
LINC02573,ENSG00000233236,31276
LINC00472,ENSG00000233237,31277
DEFA9P,ENSG00000233238,31278
ENSG00000233242,ENSG00000233242,31279
VKORC1P1,ENSG00000233243,31280
PHC2-AS1,ENSG00000233246,31281
UBE2E4P,ENSG00000233247,31282
MTND6P9,ENSG00000233248,31283
ENSG00000233250,ENSG00000233250,31284
ENSG00000233251,ENSG00000233251,31285
CRIP1P1,ENSG00000233252,31286
RPL21P134,ENSG00000233254,31287
ENSG00000233256,ENSG00000233256,31288
ENSG00000233258,ENSG00000233258,31289
FABP3P2,ENSG00000233259,31290
RPSAP63,ENSG00000233260,31291
FAM238A,ENSG00000233261,31292
SLC28A3-AS1,ENSG00000233262,31293
CAPZA1P4,ENSG00000233263,31294
ENSG00000233264,ENSG00000233264,31295
HMGB1P31,ENSG00000233266,31296
ENSG00000233268,ENSG00000233268,31297
SNRPEP4,ENSG00000233270,31298
ENSG00000233271,ENSG00000233271,31299
PNPT1P2,ENSG00000233272,31300
AMMECR1LP1,ENSG00000233273,31301
ENSG00000233275,ENSG00000233275,31302
GPX1,ENSG00000233276,31303
LINC01728,ENSG00000233277,31304
RPS26P2,ENSG00000233278,31305
MTCYBP10,ENSG00000233285,31306
MTND3P10,ENSG00000233286,31307
ENSG00000233287,ENSG00000233287,31308
ENSG00000233288,ENSG00000233288,31309
ENSG00000233290,ENSG00000233290,31310
RPL7AP61,ENSG00000233291,31311
ENSG00000233292,ENSG00000233292,31312
ENSG00000233293,ENSG00000233293,31313
FAM90A20P,ENSG00000233295,31314
TMEM18-DT,ENSG00000233296,31315
RASA4DP,ENSG00000233297,31316
HIGD1AP4,ENSG00000233299,31317
EIF4A1P1,ENSG00000233300,31318
OR4C14P,ENSG00000233301,31319
XXYLT1-AS1,ENSG00000233303,31320
LINC01346,ENSG00000233304,31321
TRGV2,ENSG00000233306,31322
SRSF3P6,ENSG00000233307,31323
OSTN-AS1,ENSG00000233308,31324
RPS6P12,ENSG00000233309,31325
MTCO1P54,ENSG00000233311,31326
HMGA1P5,ENSG00000233313,31327
DSCR10,ENSG00000233316,31328
RPL31P45,ENSG00000233318,31329
PPIAP32,ENSG00000233319,31330
LINC02669,ENSG00000233321,31331
EEF1A1P34,ENSG00000233324,31332
MIPEPP3,ENSG00000233325,31333
USP32P2,ENSG00000233327,31334
PFN1P1,ENSG00000233328,31335
RPS16P3,ENSG00000233329,31336
ENSG00000233330,ENSG00000233330,31337
ENSG00000233332,ENSG00000233332,31338
RNFT1P2,ENSG00000233333,31339
FAM53B-AS1,ENSG00000233334,31340
RPL36AP14,ENSG00000233335,31341
ENSG00000233336,ENSG00000233336,31342
UBE2FP3,ENSG00000233337,31343
TLR8-AS1,ENSG00000233338,31344
ENSG00000233339,ENSG00000233339,31345
ENSG00000233340,ENSG00000233340,31346
ENSG00000233342,ENSG00000233342,31347
ATP6V1G1P4,ENSG00000233343,31348
ERP29P1,ENSG00000233347,31349
LINC00333,ENSG00000233349,31350
ENSG00000233351,ENSG00000233351,31351
ENSG00000233352,ENSG00000233352,31352
RPS7P9,ENSG00000233353,31353
LINC00028,ENSG00000233354,31354
CHRM3-AS2,ENSG00000233355,31355
RPL30P15,ENSG00000233357,31356
ENSG00000233358,ENSG00000233358,31357
ENSG00000233359,ENSG00000233359,31358
PDXP-DT,ENSG00000233360,31359
ENSG00000233363,ENSG00000233363,31360
ENSG00000233365,ENSG00000233365,31361
ZNF90P2,ENSG00000233366,31362
ENSG00000233367,ENSG00000233367,31363
GTF2IP4,ENSG00000233369,31364
ACTR1AP1,ENSG00000233370,31365
ENSG00000233372,ENSG00000233372,31366
ENSG00000233376,ENSG00000233376,31367
MTND4P20,ENSG00000233377,31368
USP9YP34,ENSG00000233378,31369
ENSG00000233379,ENSG00000233379,31370
RPS2P48,ENSG00000233380,31371
AK4P3,ENSG00000233381,31372
NKAPP1,ENSG00000233382,31373
ENSG00000233383,ENSG00000233383,31374
CNIH3-AS2,ENSG00000233384,31375
MTCO3P8,ENSG00000233385,31376
IATPR,ENSG00000233387,31377
ENSG00000233388,ENSG00000233388,31378
UICLM,ENSG00000233392,31379
ENSG00000233393,ENSG00000233393,31380
LINC00841,ENSG00000233395,31381
LINC01719,ENSG00000233396,31382
ENSG00000233397,ENSG00000233397,31383
LINC01648,ENSG00000233399,31384
PRKAR1AP1,ENSG00000233401,31385
TARDBPP1,ENSG00000233402,31386
ENSG00000233403,ENSG00000233403,31387
LINC01046,ENSG00000233405,31388
ENSG00000233406,ENSG00000233406,31389
ENSG00000233407,ENSG00000233407,31390
ENSG00000233408,ENSG00000233408,31391
FANK1-AS1,ENSG00000233409,31392
LINC01222,ENSG00000233410,31393
ENSG00000233411,ENSG00000233411,31394
OR5H15,ENSG00000233412,31395
ENSG00000233415,ENSG00000233415,31396
RPS25P3,ENSG00000233416,31397
ENSG00000233417,ENSG00000233417,31398
IFITM3P7,ENSG00000233419,31399
ENSG00000233420,ENSG00000233420,31400
LINC01783,ENSG00000233421,31401
ENSG00000233423,ENSG00000233423,31402
ENSG00000233424,ENSG00000233424,31403
KRT18P67,ENSG00000233425,31404
EIF3FP3,ENSG00000233426,31405
ENSG00000233427,ENSG00000233427,31406
PPIAP65,ENSG00000233428,31407
HOTAIRM1,ENSG00000233429,31408
PDE4DIPP3,ENSG00000233430,31409
LINC02596,ENSG00000233431,31410
MTIF2P1,ENSG00000233432,31411
CBLL1P1,ENSG00000233433,31412
AGGF1P2,ENSG00000233435,31413
BTBD18,ENSG00000233436,31414
ENSG00000233437,ENSG00000233437,31415
HMGA1P6,ENSG00000233440,31416
CYP2AB1P,ENSG00000233441,31417
PPP6R2P1,ENSG00000233442,31418
ENSG00000233444,ENSG00000233444,31419
RPL17P11,ENSG00000233445,31420
PDK1P2,ENSG00000233446,31421
ENSG00000233447,ENSG00000233447,31422
PMS2P9,ENSG00000233448,31423
MTATP6P14,ENSG00000233449,31424
ENSG00000233451,ENSG00000233451,31425
STXBP5-AS1,ENSG00000233452,31426
ENSG00000233454,ENSG00000233454,31427
ENSG00000233455,ENSG00000233455,31428
LINC01077,ENSG00000233456,31429
ENSG00000233457,ENSG00000233457,31430
ENSG00000233459,ENSG00000233459,31431
RPL35AP31,ENSG00000233460,31432
ENSG00000233461,ENSG00000233461,31433
NANOGP11,ENSG00000233464,31434
HAX1P1,ENSG00000233467,31435
ST6GALNAC4P1,ENSG00000233469,31436
ENSG00000233470,ENSG00000233470,31437
KRT18P62,ENSG00000233471,31438
ENSG00000233472,ENSG00000233472,31439
RAD1P2,ENSG00000233473,31440
EEF1A1P6,ENSG00000233476,31441
PPIAP38,ENSG00000233477,31442
ENSG00000233478,ENSG00000233478,31443
ENSG00000233479,ENSG00000233479,31444
LINC01683,ENSG00000233480,31445
ENSG00000233482,ENSG00000233482,31446
EFCAB15P,ENSG00000233483,31447
ENSG00000233484,ENSG00000233484,31448
FHAD1-AS1,ENSG00000233485,31449
RPSAP69,ENSG00000233487,31450
PAXBP1P1,ENSG00000233489,31451
ENSG00000233491,ENSG00000233491,31452
ENSG00000233492,ENSG00000233492,31453
TMEM238,ENSG00000233493,31454
ENSG00000233494,ENSG00000233494,31455
SYNJ2-IT1,ENSG00000233496,31456
HNRNPA1P60,ENSG00000233497,31457
OR5B1P,ENSG00000233499,31458
ENSG00000233502,ENSG00000233502,31459
HNRNPLP1,ENSG00000233503,31460
PTPRT-DT,ENSG00000233508,31461
ZNF197-AS1,ENSG00000233509,31462
ENSG00000233511,ENSG00000233511,31463
ENSG00000233514,ENSG00000233514,31464
LINC01518,ENSG00000233515,31465
ENSG00000233516,ENSG00000233516,31466
ENSG00000233517,ENSG00000233517,31467
RPL7P35,ENSG00000233518,31468
ENSG00000233519,ENSG00000233519,31469
LINC01638,ENSG00000233521,31470
FAM224A,ENSG00000233522,31471
PHB1P5,ENSG00000233523,31472
RANP8,ENSG00000233524,31473
RFC5P1,ENSG00000233526,31474
ZNF529-AS1,ENSG00000233527,31475
LINC00430,ENSG00000233528,31476
HCG21,ENSG00000233529,31477
DEFA10P,ENSG00000233531,31478
LINC00460,ENSG00000233532,31479
MKNK2P1,ENSG00000233533,31480
LINC02524,ENSG00000233534,31481
ENSG00000233535,ENSG00000233535,31482
ENSG00000233536,ENSG00000233536,31483
TEDDM2P,ENSG00000233537,31484
ENSG00000233538,ENSG00000233538,31485
ENSG00000233539,ENSG00000233539,31486
DNM3-IT1,ENSG00000233540,31487
RPL31P47,ENSG00000233541,31488
ENSG00000233542,ENSG00000233542,31489
CHTF8P1,ENSG00000233543,31490
EIF3KP2,ENSG00000233544,31491
CYCSP33,ENSG00000233545,31492
PRYP5,ENSG00000233546,31493
ENSG00000233547,ENSG00000233547,31494
CYCSP44,ENSG00000233548,31495
CYCSP35,ENSG00000233549,31496
MTCYBP8,ENSG00000233550,31497
LSM1P1,ENSG00000233551,31498
ENSG00000233553,ENSG00000233553,31499
B4GALT1-AS1,ENSG00000233554,31500
RPL7AP46,ENSG00000233555,31501
NFU1P2,ENSG00000233557,31502
ENSG00000233558,ENSG00000233558,31503
LINC00513,ENSG00000233559,31504
KRT8P39,ENSG00000233560,31505
RPS3AP8,ENSG00000233562,31506
OR52E7P,ENSG00000233563,31507
ENSG00000233565,ENSG00000233565,31508
ENSG00000233569,ENSG00000233569,31509
LINC00690,ENSG00000233570,31510
ENSG00000233571,ENSG00000233571,31511
ENSG00000233574,ENSG00000233574,31512
ENSG00000233575,ENSG00000233575,31513
HTR3C2P,ENSG00000233576,31514
ENSG00000233577,ENSG00000233577,31515
EIF4EP1,ENSG00000233578,31516
KRT8P15,ENSG00000233579,31517
ENSG00000233581,ENSG00000233581,31518
ENSG00000233583,ENSG00000233583,31519
